datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,WEST,DAY,DAY,1924.000,False
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,WEST,DEOK,DEOK,2882.144,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,13238.705,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,1883.422,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,WEST,DUQ,DUQ,1457.583,False
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,DPL,EASTON,28.385,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,SERC,WEST,EKPC,EKPC,1430.141,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,JC,JC,2229.626,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,ME,ME,1755.633,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,WEST,ATSI,OE,6967.297,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,WEST,OVEC,OVEC,55.000,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,WEST,ATSI,PAPWR,585.613,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,PE,PE,4353.895,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2785.923,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,PL,PLCO,4599.842,False
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,PN,PN,2035.647,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,PS,PS,4188.378,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,RECO,RECO,135.328,False
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,PEP,SMECO,476.869,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,PL,UGI,132.433,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RFC,MIDATL,AE,VMEU,70.953,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,RTO,RTO,RTO,RTO,88011.124,False
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,AE,AECO,844.586,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4217.071,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,AEP,AEPIMP,3044.047,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,AEP,AEPKPT,581.668,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6275.536,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,AP,AP,5835.001,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,BC,BC,3382.965,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,CE,CE,10362.660,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,DAY,DAY,1910.000,False
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,DEOK,DEOK,2840.754,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,13026.046,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,1842.668,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,DUQ,DUQ,1445.322,False
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,DPL,EASTON,27.184,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,SERC,WEST,EKPC,EKPC,1385.938,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,JC,JC,2295.640,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,ME,ME,1728.328,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,ATSI,OE,6938.299,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,OVEC,OVEC,57.000,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,WEST,ATSI,PAPWR,570.762,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,PE,PE,4282.026,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2715.571,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,PL,PLCO,4485.580,False
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,PN,PN,2003.042,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,PS,PS,4247.935,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,RECO,RECO,135.339,False
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,PEP,SMECO,461.981,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,PL,UGI,129.564,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RFC,MIDATL,AE,VMEU,67.063,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,RTO,RTO,RTO,RTO,87139.576,False
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,AE,AECO,883.555,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4193.114,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,AEP,AEPIMP,3023.847,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,AEP,AEPKPT,571.533,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6225.395,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,AP,AP,5782.439,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,BC,BC,3406.359,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,CE,CE,10238.984,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,DAY,DAY,1892.000,False
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,DEOK,DEOK,2813.932,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,12997.857,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,1860.051,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,DUQ,DUQ,1441.401,False
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,DPL,EASTON,27.206,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,SERC,WEST,EKPC,EKPC,1437.017,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,JC,JC,2373.223,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,ME,ME,1720.358,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,ATSI,OE,6886.251,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,OVEC,OVEC,56.000,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,WEST,ATSI,PAPWR,572.003,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,PE,PE,4223.890,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2724.911,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,PL,PLCO,4453.386,False
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,PN,PN,1992.457,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,PS,PS,4472.911,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,RECO,RECO,138.225,False
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,PEP,SMECO,453.752,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,PL,UGI,126.342,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RFC,MIDATL,AE,VMEU,64.464,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,RTO,RTO,RTO,RTO,87052.863,False
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,AE,AECO,984.462,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4195.544,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,AEP,AEPIMP,2990.082,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,AEP,AEPKPT,573.891,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6224.917,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,AP,AP,5809.252,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,BC,BC,3458.941,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,CE,CE,10183.849,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,DAY,DAY,1890.000,False
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,DEOK,DEOK,2828.136,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,13143.741,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,1969.541,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,DUQ,DUQ,1451.907,False
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,DPL,EASTON,28.529,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,SERC,WEST,EKPC,EKPC,1496.867,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,JC,JC,2476.777,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,ME,ME,1758.570,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,ATSI,OE,6878.169,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,OVEC,OVEC,55.000,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,WEST,ATSI,PAPWR,570.111,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,PE,PE,4335.060,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2719.008,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,PL,PLCO,4534.856,False
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,PN,PN,1989.046,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,PS,PS,4709.173,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,RECO,RECO,142.547,False
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,PEP,SMECO,451.832,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,PL,UGI,128.344,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RFC,MIDATL,AE,VMEU,72.825,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,RTO,RTO,RTO,RTO,88050.977,False
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,AE,AECO,1103.604,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4270.412,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,AEP,AEPIMP,3040.420,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,AEP,AEPKPT,582.899,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6281.189,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,AP,AP,5952.109,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,BC,BC,3643.155,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,CE,CE,10233.430,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,DAY,DAY,1916.000,False
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,DEOK,DEOK,2861.492,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,13619.493,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2141.283,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,DUQ,DUQ,1487.115,False
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,DPL,EASTON,30.734,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,SERC,WEST,EKPC,EKPC,1571.008,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,JC,JC,2699.727,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,ME,ME,1855.063,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,ATSI,OE,6983.455,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,OVEC,OVEC,62.000,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,WEST,ATSI,PAPWR,582.366,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,PE,PE,4549.280,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2795.403,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,PL,PLCO,4813.076,False
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,PN,PN,2056.533,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,PS,PS,5032.246,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,RECO,RECO,155.923,False
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,PEP,SMECO,472.391,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,PL,UGI,135.943,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RFC,MIDATL,AE,VMEU,80.303,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,RTO,RTO,RTO,RTO,91008.052,False
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,AE,AECO,1185.387,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4486.071,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,AEP,AEPIMP,3089.274,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,AEP,AEPKPT,610.237,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6480.016,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,AP,AP,6196.451,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,BC,BC,3841.388,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,CE,CE,10675.122,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,DAY,DAY,1969.000,False
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,DEOK,DEOK,2959.384,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,14198.117,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2297.006,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,DUQ,DUQ,1547.165,False
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,DPL,EASTON,32.611,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,SERC,WEST,EKPC,EKPC,1574.404,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,JC,JC,2845.134,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,ME,ME,1942.959,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,ATSI,OE,7208.972,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,OVEC,OVEC,62.000,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,WEST,ATSI,PAPWR,605.718,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,PE,PE,4789.654,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2921.967,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,PL,PLCO,5058.009,False
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,PN,PN,2131.051,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,PS,PS,5247.164,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,RECO,RECO,168.222,False
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,PEP,SMECO,502.170,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,PL,UGI,145.104,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RFC,MIDATL,AE,VMEU,84.819,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,RTO,RTO,RTO,RTO,94854.576,False
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,AE,AECO,1177.724,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4484.564,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,AEP,AEPIMP,3074.288,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,AEP,AEPKPT,618.273,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,AEP,AEPOPT,6428.045,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,AP,AP,6144.007,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,BC,BC,3816.720,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,CE,CE,10750.441,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,DAY,DAY,1953.000,False
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,DEOK,DEOK,2961.677,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,14091.246,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2294.388,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,DUQ,DUQ,1534.370,False
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,DPL,EASTON,32.537,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,SERC,WEST,EKPC,EKPC,1565.458,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,JC,JC,2842.496,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,ME,ME,1930.697,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,ATSI,OE,7094.908,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,OVEC,OVEC,55.000,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,WEST,ATSI,PAPWR,604.950,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,PE,PE,4778.979,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2871.146,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,PL,PLCO,5064.297,False
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,PN,PN,2110.842,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,PS,PS,5149.390,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,RECO,RECO,168.109,False
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,PEP,SMECO,504.079,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,PL,UGI,144.947,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RFC,MIDATL,AE,VMEU,84.369,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,RTO,RTO,RTO,RTO,94330.947,False
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,AE,AECO,1166.901,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4455.839,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,AEP,AEPIMP,3065.315,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,AEP,AEPKPT,621.213,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,AEP,AEPOPT,6368.781,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,AP,AP,6084.971,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,BC,BC,3761.653,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,CE,CE,10672.356,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,DAY,DAY,1914.000,False
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,DEOK,DEOK,2913.470,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,13979.624,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2280.346,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,DUQ,DUQ,1505.044,False
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,DPL,EASTON,32.394,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,SERC,WEST,EKPC,EKPC,1579.152,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,JC,JC,2794.268,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,ME,ME,1914.501,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,ATSI,OE,7066.472,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,OVEC,OVEC,55.000,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,WEST,ATSI,PAPWR,557.508,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,PE,PE,4707.631,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2885.483,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,PL,PLCO,5005.909,False
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,PN,PN,2079.646,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,PS,PS,5048.427,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,RECO,RECO,165.553,False
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,PEP,SMECO,499.785,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,PL,UGI,143.854,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RFC,MIDATL,AE,VMEU,83.038,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,RTO,RTO,RTO,RTO,93408.134,False
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,MIDATL,AE,AECO,1143.989,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4427.301,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,WEST,AEP,AEPIMP,2984.587,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,WEST,AEP,AEPKPT,615.437,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,WEST,AEP,AEPOPT,6275.763,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,WEST,AP,AP,5986.944,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,MIDATL,BC,BC,3711.220,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,WEST,CE,CE,10494.099,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,WEST,DAY,DAY,1878.000,False
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,WEST,DEOK,DEOK,2884.278,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,13775.629,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2250.178,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,WEST,DUQ,DUQ,1481.956,False
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,MIDATL,DPL,EASTON,31.830,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,SERC,WEST,EKPC,EKPC,1538.940,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,RFC,MIDATL,JC,JC,2738.577,True
